age,educ,black,married,nodegree,hisp,sample,treat,educ_cat4,re78t,re74t,re75t
26,12,0,1,0,0,3,0,2,11.96958542,8.228920937,13.60645103
26,12,0,1,0,0,3,0,2,25.12135124,17.63339996,16.11290359
26,12,0,1,0,0,3,0,2,22.16589928,12.93116093,11.10000038
26,12,0,1,0,0,3,0,2,12.68776035,13.12708759,12.17419338
26,12,0,1,0,0,3,0,2,26.59907722,23.51120186,24.8854847
26,12,0,1,0,0,3,0,2,22.16589928,20.3763752,20.94677353
26,12,0,1,0,0,3,0,2,24.97357941,18.6776886,18.2612915
26,12,0,1,0,0,3,0,2,38.42089081,29.33022499,28.28709793
26,12,0,1,0,0,3,0,2,20.68817139,11.75560093,14.32258129
26,12,0,1,0,0,3,0,2,39.89861679,30.56456184,39.38709641
36,12,1,1,0,0,3,0,2,23.64362526,19.74941063,25.06451607
33,10,0,1,1,0,3,0,1,24.82580757,10.97189426,12.17419338
43,12,1,1,0,0,3,0,2,25.12135124,25.47046852,25.06451607
25,13,0,1,0,0,3,0,3,26.00798798,23.51120186,23.45680618
22,15,0,1,0,0,3,0,3,25.86021423,2.5470469,17.18709755
43,10,0,1,1,0,3,0,1,20.68817139,5.877800465,17.90322685
31,12,0,1,0,0,3,0,2,22.16589928,25.47046852,23.27419281
31,12,0,1,0,0,3,0,2,35.46543884,21.35600853,15.03870964
31,12,0,1,0,0,3,0,2,0,0,0
31,12,0,1,0,0,3,0,2,27.33794212,31.34827042,28.64516258
31,12,0,1,0,0,3,0,2,29.5545311,29.58493042,26.85483742
45,9,0,1,1,0,3,0,1,0,0,0
45,9,0,1,1,0,3,0,1,4.063747883,0,0.313306451
23,14,0,1,0,0,3,0,3,28.07680511,18.72275352,21.66290283
23,14,0,1,0,0,3,0,3,31.03225708,23.51120186,24.16935539
23,14,0,1,0,0,3,0,3,14.18617439,12.34338093,12.53225803
25,12,0,1,0,0,3,0,2,28.52012253,27.42973518,21.48387146
25,12,0,1,0,0,3,0,2,26.59907722,8.816699982,16.11290359
25,12,0,1,0,0,3,0,2,25.12135124,9.796334267,2.685483932
25,12,0,1,0,0,3,0,2,31.32780266,15.47820759,17.72419357
25,12,0,1,0,0,3,0,2,14.77726555,13.29166603,14.20262909
25,12,0,1,0,0,3,0,2,21.27926254,23.51120186,11.27903175
25,12,0,1,0,0,3,0,2,23.64362526,19.64165115,8.736774445
25,12,0,1,0,0,3,0,2,25.19523811,23.11934853,24.07446671
29,17,0,1,0,0,3,0,4,26.98033142,33.30753326,34.01612854
29,17,0,1,0,0,3,0,4,0,45.06313705,35.8064537
29,17,0,1,0,0,3,0,4,27.04239655,22.92342186,21.48387146
34,14,0,1,0,0,3,0,3,36.94316483,28.01751518,26.85483742
24,13,0,1,0,0,3,0,3,32.50998306,15.28228092,14.32258129
41,9,0,1,1,0,3,0,1,20.30396271,19.59266853,21.48387146
30,14,0,1,0,0,3,0,3,31.03225708,27.42973518,25.78064537
22,14,0,1,0,0,3,0,3,20.68817139,22.68243217,24.70645142
22,14,0,1,0,0,3,0,3,22.28411674,19.72785759,20.14112854
33,17,0,1,0,0,3,0,4,31.03225708,29.38900185,30.43548393
33,17,0,1,0,0,3,0,4,40.78525543,43.56625748,42.96774292
43,9,0,1,1,0,3,0,1,11.82181263,21.63030434,11.56548309
44,16,1,1,0,0,3,0,4,23.49585152,31.64411736,30.6216774
29,16,0,1,0,0,3,0,4,23.64362526,0,26.85483742
54,12,1,0,0,0,3,0,2,20.68817139,15.67413521,25.06451607
34,13,0,1,0,0,3,0,3,33.3966217,34.48309708,31.50967789
49,5,0,1,1,1,3,0,1,20.39262772,22.04175186,23.27419281
24,12,0,1,0,0,3,0,2,27.48571396,20.76822853,23.27419281
24,12,0,1,0,0,3,0,2,7.388632774,14.37318134,19.6935482
24,12,0,1,0,0,3,0,2,19.9493084,17.63339996,18.44032288
24,12,0,1,0,0,3,0,2,29.5545311,20.18044662,19.6935482
24,12,0,1,0,0,3,0,2,23.08061218,16.88496017,9.311468124
24,12,0,1,0,0,3,0,2,16.25499153,13.71486759,16.11290359
41,8,0,1,1,0,3,0,1,0,0,0
41,8,0,1,1,0,3,0,1,0,0,0
54,2,1,1,1,0,3,0,1,18.096241,15.67413521,16.9901619
22,13,0,1,0,0,3,0,3,0,14.69450092,16.11290359
22,13,0,1,0,0,3,0,3,35.46543884,15.87006187,15.8264513
37,17,1,1,0,0,3,0,4,76.84178162,23.51120186,19.6935482
37,17,1,1,0,0,3,0,4,76.84178162,23.51120186,19.6935482
33,16,0,1,0,0,3,0,4,26.59907722,19.59266853,19.33548355
37,14,0,1,0,1,3,0,3,26.55474663,30.10805321,26.85483742
38,11,0,1,1,0,3,0,1,28.07680511,14.69450092,14.32258129
21,13,0,1,0,0,3,0,3,28.22457886,8.816699982,17.90322685
21,13,0,1,0,0,3,0,3,28.78759193,9.796334267,8.593548775
23,12,0,1,0,0,3,0,2,24.88491631,19.59266853,21.21532249
23,12,0,1,0,0,3,0,2,4.433179855,17.63339996,21.54653358
23,12,0,1,0,0,3,0,2,10.41649437,8.840211868,7.161290646
23,12,0,1,0,0,3,0,2,21.42703438,17.4374752,12.53225803
23,12,0,1,0,0,3,0,2,25.12135124,21.86541748,21.48387146
23,12,0,1,0,0,3,0,2,31.03225708,10.97189426,10.20483875
23,12,0,1,0,0,3,0,2,23.64362526,17.63339996,0
23,12,0,1,0,0,3,0,2,14.18617439,11.75560093,13.78548336
23,12,0,1,0,0,3,0,2,0,19.39674187,12.53225803
34,12,0,1,0,0,3,0,2,36.94316483,35.26679993,35.8064537
18,12,0,1,0,0,3,0,2,26.59907722,19.98452187,23.27419281
28,17,0,1,0,0,3,0,4,0,0,0
28,17,0,1,0,0,3,0,4,51.72042847,27.03788376,27.75
28,17,0,1,0,0,3,0,4,26.4513073,28.21344185,25.42258072
30,12,0,1,0,0,3,0,2,2.563855648,13.71486759,12.53225803
30,12,0,1,0,0,3,0,2,26.59907722,11.75560093,13.63509655
30,12,0,1,0,0,3,0,2,0,0,0
22,12,0,1,0,0,3,0,2,21.8703537,14.69450092,16.8290329
22,12,0,1,0,0,3,0,2,18.10214996,11.75560093,14.46580696
22,12,0,1,0,0,3,0,2,21.8703537,15.28228092,19.6935482
22,12,0,1,0,0,3,0,2,32.50998306,27.23380852,14.32258129
22,12,0,1,0,0,3,0,2,26.15575981,23.51120186,23.27419281
22,12,0,1,0,0,3,0,2,39.89861679,3.918533802,15.39677429
22,12,0,1,0,0,3,0,2,35.46543884,21.5519352,26.76532173
22,12,0,1,0,0,3,0,2,31.77112198,15.67413521,22.91612816
22,12,0,1,0,0,3,0,2,26.00798798,16.65376663,19.6935482
33,15,0,1,0,0,3,0,3,35.46543884,36.24643707,34.2130661
19,12,0,1,0,0,3,0,2,0,2.5470469,10.74193573
45,16,0,0,0,0,3,0,4,31.40168953,32.13197327,31.33064461
21,12,0,1,0,0,3,0,2,28.81566811,29.38900185,24.16935539
21,12,0,1,0,0,3,0,2,28.81566811,16.06598663,20.58870888
21,12,0,1,0,0,3,0,2,23.64362526,14.69450092,15.21774197
21,12,0,1,0,0,3,0,2,0,23.51120186,50.12903214
21,12,0,1,0,0,3,0,2,38.42089081,21.5519352,26.13870811
21,12,0,1,0,0,3,0,2,12.11735821,10.58004093,8.056451797
20,12,0,1,0,0,3,0,2,28.81566811,17.63339996,15.21774197
20,12,0,1,0,0,3,0,2,24.38248825,22.53156853,23.27419281
20,12,0,1,0,0,3,0,2,17.2894001,13.24464321,8.7725811
29,14,0,1,0,0,3,0,3,20.68817139,35.26679993,16.11290359
28,16,0,1,0,0,3,0,4,17.43717384,16.65376663,15.39677429
28,16,0,1,0,0,3,0,4,27.33794212,23.51120186,22.37903404
28,16,0,1,0,0,3,0,4,45.80952454,24.49083519,26.46096611
28,16,0,1,0,0,3,0,4,22.16589928,20.57229996,18.79838753
28,16,0,1,0,0,3,0,4,34.72657394,33.30753326,39.38709641
50,10,1,1,1,0,3,0,1,0,5.681873322,0
50,10,1,1,1,0,3,0,1,0,3.526680231,0
46,12,1,1,0,0,3,0,2,22.16589928,29.38900185,30.43548393
38,9,0,1,1,0,3,0,1,47.28725052,25.47046852,21.48387146
40,11,0,1,1,0,3,0,1,27.48571396,20.57229996,21.48387146
49,5,1,1,1,0,3,0,1,11.99322891,7.944826603,7.698387146
27,17,0,1,0,0,3,0,4,28.81566811,22.59426498,18.2612915
27,17,0,1,0,0,3,0,4,14.77726555,22.23767853,22.37903404
27,17,0,1,0,0,3,0,4,39.30752563,34.2871666,37.59677505
50,9,1,1,1,0,3,0,1,16.25499153,17.63339996,16.11290359
44,11,0,1,1,0,3,0,1,14.55560684,17.63339996,16.47096634
35,9,0,1,1,0,3,0,1,8.866359711,19.2008152,17.7062912
38,8,0,1,1,0,3,0,1,33.98770905,33.30753326,35.44838715
38,8,0,1,1,0,3,0,1,30.20768738,19.59266853,17.90322685
42,11,0,1,1,0,3,0,1,38.42089081,35.26679993,44.75806808
40,10,0,1,1,0,3,0,1,20.68817139,18.41710663,17.90322685
40,10,0,1,1,0,3,0,1,20.68817139,18.41710663,17.90322685
32,16,0,1,0,0,3,0,4,35.46543884,23.51120186,25.95967865
32,16,0,1,0,0,3,0,4,0,52.9002037,48.33871078
53,6,0,1,1,0,3,0,1,0,0,0
29,12,0,1,0,0,3,0,2,24.38248825,24.68676186,27.75
29,12,0,1,0,0,3,0,2,26.59907722,11.25990582,9.041129112
29,12,0,1,0,0,3,0,2,10.19631386,15.6780529,17.48787117
29,12,0,1,0,0,3,0,2,20.68817139,21.5519352,17.00806427
29,12,0,1,0,0,3,0,2,35.46543884,29.38900185,25.95967865
29,12,0,1,0,0,3,0,2,42.85406876,26.84195518,20.58870888
49,4,1,1,1,0,3,0,1,0,0,0
27,16,0,1,0,0,3,0,4,0,0,4.833870888
27,16,0,1,0,0,3,0,4,17.72089577,19.59266853,12.53225803
27,16,0,1,0,0,3,0,4,88.66359711,20.57229996,18.61935616
27,16,0,1,0,0,3,0,4,18.47158241,18.80896187,17.90322685
27,16,0,1,0,0,3,0,4,0,0,0
28,14,0,1,0,0,3,0,3,31.03225708,19.98452187,12.53225803
28,14,0,1,0,0,3,0,3,28.44623566,20.9641552,20.58870888
28,14,0,1,0,0,3,0,3,0,10.7759676,13.42741871
28,14,0,1,0,0,3,0,3,22.16589928,21.64989853,26.85483742
53,7,1,1,1,0,3,0,1,15.9269371,10.58395863,17.52546692
53,7,1,1,1,0,3,0,1,15.9269371,10.58395863,17.52546692
43,14,0,0,0,0,3,0,3,29.5545311,29.38900185,30.43548393
44,10,0,1,1,0,3,0,1,23.64362526,29.38900185,26.85483742
33,12,0,1,0,0,3,0,2,20.68817139,18.41710663,14.41209698
33,12,0,1,0,0,3,0,2,0,0,0
33,12,0,1,0,0,3,0,2,32.50998306,35.65865707,34.01612854
33,12,0,1,0,0,3,0,2,20.68817139,20.50372696,21.48387146
48,8,0,1,1,1,3,0,1,23.64362526,25.47046852,16.11290359
26,17,0,1,0,0,3,0,4,29.5545311,13.71486759,29.54032135
54,8,0,1,1,0,3,0,1,0.29554531,0.293890029,0.537096798
27,15,0,1,0,0,3,0,3,23.64362526,19.59266853,14.85967731
27,15,0,1,0,0,3,0,3,43.0018425,31.15234184,34.01612854
28,13,0,1,0,0,3,0,3,23.49585152,24.49083519,23.86857986
53,6,1,1,1,0,3,0,1,13.29953861,12.73523426,10.74193573
37,11,0,1,1,0,3,0,1,0,13.71486759,9.259549141
35,7,0,1,1,0,3,0,1,25.12135124,34.09124374,28.28709793
42,9,0,1,1,0,3,0,1,26.30353355,23.51120186,21.84193611
40,8,0,1,1,0,3,0,1,0,0,0
40,8,0,1,1,0,3,0,1,16.25499153,25.47046852,21.48387146
48,10,1,1,1,0,3,0,1,14.89548302,10.78576374,5.370967865
26,16,0,1,0,0,3,0,4,28.07680511,18.0252533,23.27419281
26,16,0,1,0,0,3,0,4,45.80952454,48.98167038,53.70967484
26,16,0,1,0,0,3,0,4,36.94316483,25.07861519,30.79354858
26,16,0,1,0,0,3,0,4,20.98371696,18.0252533,19.87257957
26,16,0,1,0,0,3,0,4,29.5545311,15.67413521,23.27419281
26,16,0,1,0,0,3,0,4,29.49246597,21.5519352,21.48387146
26,16,0,1,0,0,3,0,4,40.63748169,16.45784187,21.48387146
31,17,0,1,0,0,3,0,4,62.06451416,35.26679993,31.80687141
28,12,0,1,0,0,3,0,2,0,23.51120186,16.11290359
28,12,0,1,0,0,3,0,2,10.93517685,13.32301426,12.53225803
28,12,0,1,0,0,3,0,2,23.64362526,23.51120186,21.48387146
28,12,0,1,0,0,3,0,2,32.50998306,20.3763752,17.90322685
28,12,0,1,0,0,3,0,2,36.20429993,30.56456184,32.94193268
25,17,0,1,0,0,3,0,4,35.56148911,31.34827042,28.24950027
25,17,0,1,0,0,3,0,4,22.90476227,20.18044662,21.03629112
25,17,0,1,0,0,3,0,4,49.42995453,10.38411427,22.00485611
25,17,0,1,0,0,3,0,4,28.96344185,11.75560093,12.62177467
37,10,0,1,1,0,3,0,1,39.89861679,29.36940956,27.75
44,8,0,1,1,0,3,0,1,25.86021423,25.47046852,26.85483742
42,8,0,1,1,0,3,0,1,26.56952286,23.51120186,18.79838753
40,7,0,1,1,0,3,0,1,8.866359711,0,0
40,7,0,1,1,0,3,0,1,8.866359711,0,0
45,3,0,1,1,1,3,0,1,23.64362526,13.71486759,16.11290359
48,6,0,1,1,1,3,0,1,0,0,0
26,15,0,1,0,0,3,0,3,23.64362526,19.59658623,19.33548355
26,15,0,1,0,0,3,0,3,28.81566811,27.42973518,25.06451607
32,13,0,1,0,0,3,0,3,7.388632774,20.57229996,25.06451607
25,16,0,1,0,0,3,0,4,19.06267166,15.67413521,15.21774197
25,16,0,1,0,0,3,0,4,25.71244431,19.59266853,17.90322685
25,16,0,1,0,0,3,0,4,26.22964668,20.9641552,24.70645142
26,14,0,1,0,0,3,0,3,0,0,0
26,14,0,1,0,0,3,0,3,14.77135468,17.4374752,7.161290646
26,14,0,1,0,0,3,0,3,20.68817139,9.796334267,13.42741871
32,12,0,1,0,0,3,0,2,12.41290379,23.90305519,24.81208038
27,12,0,1,0,0,3,0,2,14.77726555,35.26679993,53.88871002
27,12,0,1,0,0,3,0,2,4.137634277,11.36374664,12.53225803
27,12,0,1,0,0,3,0,2,31.03225708,25.47046852,23.09516144
27,12,0,1,0,0,3,0,2,19.2104454,14.69450092,14.32258129
27,12,0,1,0,0,3,0,2,18.32380867,21.94378853,20.58870888
23,17,0,1,0,0,3,0,4,0,6.36761713,5.370967865
25,15,0,1,0,0,3,0,3,35.46543884,30.95641518,41.17741776
25,15,0,1,0,0,3,0,3,18.61935616,17.63339996,16.11290359
24,16,0,1,0,0,3,0,4,27.33794212,14.69450092,16.47096634
42,6,0,1,1,0,3,0,1,23.64362526,23.51120186,17.90322685
42,6,0,1,1,0,3,0,1,23.64362526,23.51120186,17.90322685
42,6,0,1,1,0,3,0,1,23.64362526,23.51120186,17.90322685
30,17,0,1,0,0,3,0,4,22.47622108,4.310387135,4.296774387
43,12,0,1,0,0,3,0,2,0.29554531,11.75560093,0
31,14,0,1,0,0,3,0,3,27.83002472,23.51120186,21.48387146
33,11,0,1,1,0,3,0,1,0,0,0
33,11,0,1,1,0,3,0,1,0,0,0
23,16,0,1,0,0,3,0,4,29.5545311,14.69450092,19.6935482
25,14,0,1,0,0,3,0,3,9.974654198,17.93904686,14.32258129
25,14,0,1,0,0,3,0,3,31.50513077,21.5519352,22.91612816
37,7,0,1,1,0,3,0,1,5.172042847,9.796334267,29.71935463
30,16,0,1,0,0,3,0,4,22.16589928,23.51120186,21.48387146
48,6,1,1,1,0,3,0,1,17.73271942,21.5519352,16.11290359
22,16,0,1,0,0,3,0,4,2.955453157,14.69450092,19.6935482
26,12,0,1,0,0,3,0,2,0,23.51120186,0
26,12,0,1,0,0,3,0,2,14.92503834,12.73523426,14.32258129
26,12,0,1,0,0,3,0,2,26.59907722,22.72749329,21.48387146
26,12,0,1,0,0,3,0,2,35.02212143,15.67413521,16.47096634
26,12,0,1,0,0,3,0,2,2.955453157,7.406028271,0
26,12,0,1,0,0,3,0,2,0,14.89042759,10.74193573
26,12,0,1,0,0,3,0,2,0,0,0.071612902
26,12,0,1,0,0,3,0,2,17.73271942,16.65376663,17.90322685
26,12,0,1,0,0,3,0,2,24.62779045,19.26351166,13.02459621
26,12,0,1,0,0,3,0,2,27.63348579,23.31527519,26.76711273
43,11,0,1,1,0,3,0,1,22.16589928,9.796334267,21.48387146
36,12,1,1,0,0,3,0,2,17.73271942,0,0
43,12,1,1,0,0,3,0,2,35.46543884,24.49083519,29.35592079
43,12,1,1,0,0,3,0,2,21.85853195,17.63339996,10.74193573
43,12,1,1,0,0,3,0,2,13.55961895,23.51120186,19.42141914
23,15,0,1,0,0,3,0,3,25.51442719,16.95549393,20.84472656
25,13,0,1,0,0,3,0,3,0,24.49083519,18.2612915
49,10,1,1,1,0,3,0,1,5.319815636,10.7759676,0
49,10,1,1,1,0,3,0,1,5.319815636,10.7759676,0
24,14,0,1,0,0,3,0,3,0,20.14126396,0
52,8,0,1,1,0,3,0,1,0,0,0
43,10,0,1,1,0,3,0,1,19.70991707,15.67413521,17.90322685
39,8,0,1,1,0,3,0,1,0,7.837067604,9.846774101
20,15,0,1,0,0,3,0,3,18.47158241,17.4374752,8.056451797
23,14,0,1,0,0,3,0,3,25.12135124,11.75560093,11.63709641
25,12,0,1,0,0,3,0,2,22.46144295,20.57229996,20.58870888
25,12,0,1,0,0,3,0,2,26.59907722,0,5.72903204
25,12,0,1,0,0,3,0,2,25.12135124,15.28228092,16.11290359
29,17,0,1,0,0,3,0,4,22.16589928,21.94378853,21.75242043
29,17,0,1,0,0,3,0,4,8.866359711,7.053360462,7.161290646
29,17,0,1,0,0,3,0,4,36.89883041,0,25.95967865
29,17,0,1,0,0,3,0,4,17.73271942,16.65376663,16.11290359
29,17,0,1,0,0,3,0,4,23.64362526,24.09898186,24.52742004
24,13,0,1,0,0,3,0,3,22.31367111,19.59266853,17.18709755
24,13,0,1,0,0,3,0,3,11.52626801,9.796334267,11.45806408
41,9,0,1,1,0,3,0,1,17.73271942,13.51894188,13.96451664
54,0,0,1,1,1,3,0,1,20.54039764,49.22853851,44.22097015
22,14,0,1,0,0,3,0,3,23.20030594,21.5519352,21.48387146
22,14,0,1,0,0,3,0,3,32.50998306,32.32790375,41.17741776
39,7,0,1,1,0,3,0,1,0,10.58004093,17.5451622
21,14,0,1,0,0,3,0,3,23.05253601,4.506313324,9.309678078
21,14,0,1,0,0,3,0,3,17.14162827,4.898167133,7.161290646
21,14,0,1,0,0,3,0,3,0.59109062,13.83242416,8.777951241
23,13,0,1,0,0,3,0,3,20.68817139,14.69450092,14.32258129
23,13,0,1,0,0,3,0,3,31.03225708,19.39674187,17.90322685
23,13,0,1,0,0,3,0,3,23.64362526,9.698370934,8.593548775
24,12,0,1,0,0,3,0,2,23.05253601,18.80896187,18.79838753
24,12,0,1,0,0,3,0,2,11.52626801,17.63339996,19.6935482
24,12,0,1,0,0,3,0,2,17.73271942,13.71486759,13.42741871
24,12,0,1,0,0,3,0,2,25.12135124,16.84969521,18.61935616
24,12,0,1,0,0,3,0,2,32.50998306,17.63339996,18.75004959
24,12,0,1,0,0,3,0,2,18.32380867,18.80896187,17.90322685
24,12,0,1,0,0,3,0,2,25.12135124,19.70630455,6.624193192
41,8,0,1,1,0,3,0,1,19.63307571,20.57229996,22.37903404
41,8,0,1,1,0,3,0,1,7.093087196,0,0
39,17,0,1,0,1,3,0,4,8.866359711,0,0
38,11,0,1,1,0,3,0,1,0,0,0
21,13,0,1,0,0,3,0,3,27.33794212,18.41710663,8.951613426
21,13,0,1,0,0,3,0,3,11.08294964,7.68816328,12.74351692
38,12,1,1,0,0,3,0,2,36.94316483,35.26679993,25.06451607
23,12,0,1,0,0,3,0,2,17.73271942,11.75560093,0
23,12,0,1,0,0,3,0,2,18.91489983,23.51120186,19.8546772
23,12,0,1,0,0,3,0,2,20.68817139,19.59266853,21.48387146
23,12,0,1,0,0,3,0,2,11.82181263,10.7759676,5.370967865
23,12,0,1,0,0,3,0,2,16.99385452,10.7759676,7.161290646
23,12,0,1,0,0,3,0,2,9.221014023,10.29006958,10.5629034
23,12,0,1,0,0,3,0,2,26.59907722,21.5519352,21.48387146
23,12,0,1,0,0,3,0,2,11.82181263,9.404480934,9.130645752
23,12,0,1,0,0,3,0,2,16.25499153,19.59266853,17.90322685
23,12,0,1,0,0,3,0,2,58.66574478,21.5519352,25.95967865
23,12,0,1,0,0,3,0,2,25.56467056,16.06598663,4.833870888
29,15,0,1,0,0,3,0,3,28.81566811,26.45010185,27.25049973
18,12,0,1,0,0,3,0,2,19.2104454,0,8.056451797
28,17,0,1,0,0,3,0,4,6.827096462,13.71486759,13.42741871
28,17,0,1,0,0,3,0,4,19.2104454,29.38900185,21.48387146
28,17,0,1,0,0,3,0,4,69.45314789,23.51120186,20.94677353
43,17,0,0,0,0,3,0,4,36.94316483,21.5519352,25.95967865
44,13,0,1,0,0,3,0,3,0,0,0
30,12,0,1,0,0,3,0,2,29.5545311,24.49083519,25.06451607
22,12,0,1,0,0,3,0,2,20.68817139,17.70393562,12.53225803
22,12,0,1,0,0,3,0,2,23.64362526,17.63339996,19.6935482
22,12,0,1,0,0,3,0,2,19.65376282,8.816699982,10.74193573
22,12,0,1,0,0,3,0,2,14.36941338,12.53930759,12.53225803
22,12,0,1,0,0,3,0,2,13.29953861,11.36374664,4.654839039
22,12,0,1,0,0,3,0,2,13.15176678,12.05144978,16.025177
22,12,0,1,0,0,3,0,2,23.64362526,19.59266853,17.90322685
22,12,0,1,0,0,3,0,2,17.73271942,19.59266853,19.6935482
22,12,0,1,0,0,3,0,2,13.59508514,13.12708759,8.951613426
22,12,0,1,0,0,3,0,2,14.18617439,15.47820759,8.951613426
22,12,0,1,0,0,3,0,2,34.32019806,24.7651329,21.59487152
19,12,0,1,0,0,3,0,2,19.2104454,21.5519352,15.75483894
19,12,0,1,0,0,3,0,2,20.68817139,9.796334267,9.846774101
19,12,0,1,0,0,3,0,2,26.59907722,1.15400815,8.593548775
19,12,0,1,0,0,3,0,2,11.96367455,8.054546356,9.309678078
19,12,0,1,0,0,3,0,2,11.52626801,9.208553314,5.550000191
19,12,0,1,0,0,3,0,2,24.38248825,13.12708759,12.53225803
21,12,0,1,0,0,3,0,2,0,7.523584366,7.934709549
21,12,0,1,0,0,3,0,2,14.48172092,15.98761749,16.29193497
21,12,0,1,0,0,3,0,2,25.12135124,6.66150713,12.53225803
21,12,0,1,0,0,3,0,2,18.096241,8.816699982,5.72903204
21,12,0,1,0,0,3,0,2,12.56067562,11.75560093,10.20483875
21,12,0,1,0,0,3,0,2,7.388632774,5.0940938,6.803225517
21,12,0,1,0,0,3,0,2,11.96958542,16.30697823,18.52983856
21,12,0,1,0,0,3,0,2,56.89247131,20.06876945,21.21532249
20,12,0,1,0,0,3,0,2,26.59907722,14.69450092,16.11290359
20,12,0,1,0,0,3,0,2,4.433179855,4.310387135,0
20,12,0,1,0,0,3,0,2,29.25898552,9.796334267,10.20483875
20,12,0,1,0,0,3,0,2,16.99385452,20.3763752,18.65516281
53,8,0,1,1,0,3,0,1,7.240860462,12.23562145,0
29,14,0,1,0,0,3,0,3,45.80952454,35.26679993,37.59677505
48,10,0,0,1,0,3,0,1,33.04344559,26.05824852,26.85483742
28,16,0,1,0,0,3,0,4,35.46543884,37.2260704,34.01612854
28,16,0,1,0,0,3,0,4,31.03225708,27.42973518,25.06451607
28,16,0,1,0,0,3,0,4,44.33179855,21.5519352,18.61935616
44,12,0,1,0,0,3,0,2,0,0,0
52,5,1,1,1,0,3,0,1,0,9.796334267,1.074193597
29,13,0,1,0,0,3,0,3,0,23.51120186,25.06451607
29,13,0,1,0,0,3,0,3,0,23.51120186,25.06451607
27,17,0,1,0,0,3,0,4,0,0,0
27,17,0,1,0,0,3,0,4,28.52012253,20.18044662,21.57875824
27,17,0,1,0,0,3,0,4,26.59907722,27.42973518,27.75
31,11,0,1,1,0,3,0,1,20.68817139,13.71486759,13.78548336
28,15,0,1,0,0,3,0,3,15.95944691,15.67413521,13.78548336
28,15,0,1,0,0,3,0,3,66.49769592,68.57433319,62.66128922
28,15,0,1,0,0,3,0,3,13.98668194,15.08243561,18.61935616
28,15,0,1,0,0,3,0,3,35.46543884,35.26679993,34.01612854
31,12,1,1,0,0,3,0,2,24.97357941,3.918533802,18.44032288
31,12,1,1,0,0,3,0,2,27.78125954,22.72749329,1.503870964
52,4,1,1,1,0,3,0,1,22.16589928,5.877800465,11.63709641
49,4,1,1,1,0,3,0,1,22.16589928,22.96848488,28.64516258
32,7,0,1,1,0,3,0,1,19.6138649,13.71486759,17.00806427
27,16,0,1,0,0,3,0,4,39.15975571,32.32790375,32.22580719
27,16,0,1,0,0,3,0,4,36.20429993,24.09898186,7.161290646
27,16,0,1,0,0,3,0,4,22.16589928,15.67413521,14.32258129
27,16,0,1,0,0,3,0,4,19.2104454,26.84195518,22.20000076
31,10,0,1,1,0,3,0,1,15.22058392,23.31527519,2.467064381
28,14,0,1,0,0,3,0,3,13.74285698,6.739877701,7.877419472
26,17,0,1,0,0,3,0,4,44.33179855,25.47046852,26.85483742
26,17,0,1,0,0,3,0,4,26.59907722,4.702240467,19.6935482
26,17,0,1,0,0,3,0,4,44.33179855,37.2260704,34.01612854
26,17,0,1,0,0,3,0,4,35.46543884,20.57229996,18.97742081
26,17,0,1,0,0,3,0,4,23.64362526,2.938900232,12.53225803
26,17,0,1,0,0,3,0,4,35.46543884,10.7759676,29.18225861
26,17,0,1,0,0,3,0,4,26.59907722,12.73523426,25.06451607
26,17,0,1,0,0,3,0,4,19.2104454,15.67413521,16.8290329
41,8,1,1,1,0,3,0,1,7.388632774,1.716317773,8.378709793
41,8,1,1,1,0,3,0,1,7.388632774,1.716317773,8.378709793
27,15,0,1,0,0,3,0,3,18.47158241,7.445213795,10.74193573
50,7,1,1,1,0,3,0,1,17.73271942,20.38421059,17.00806427
34,11,0,1,1,0,3,0,1,19.2104454,15.18431759,0
37,12,1,1,0,0,3,0,2,44.33179855,29.38900185,32.22580719
42,9,0,1,1,0,3,0,1,33.98770905,33.22132874,32.22580719
42,9,0,1,1,0,3,0,1,33.98770905,33.22132874,32.22580719
40,8,0,1,1,0,3,0,1,0,0,0
40,8,0,1,1,0,3,0,1,26.15575981,25.86232185,26.13870811
26,16,0,1,0,0,3,0,4,29.5545311,16.65376663,24.70645142
26,16,0,1,0,0,3,0,4,35.02212143,29.38900185,28.64516258
26,16,0,1,0,0,3,0,4,18.47158241,18.22118187,22.37903404
26,16,0,1,0,0,3,0,4,28.81566811,21.5519352,20.58870888
26,16,0,1,0,0,3,0,4,36.94316483,34.2871666,32.22580719
26,16,0,1,0,0,3,0,4,26.59907722,19.00488853,16.11290359
26,16,0,1,0,0,3,0,4,32.50998306,32.32790375,27.75
27,14,0,1,0,0,3,0,3,39.89861679,28.40936852,32.22580719
27,14,0,1,0,0,3,0,3,26.59907722,22.21808624,23.30641937
27,14,0,1,0,0,3,0,3,26.00798798,6.269653797,0
28,12,0,1,0,0,3,0,2,20.68817139,17.82932854,11.10000038
28,12,0,1,0,0,3,0,2,16.25499153,12.81360435,7.161290646
28,12,0,1,0,0,3,0,2,21.72257996,21.5519352,10.5629034
25,17,0,1,0,0,3,0,4,28.07680511,23.51120186,29.00322723
25,17,0,1,0,0,3,0,4,30.10129166,5.877800465,10.5629034
25,17,0,1,0,0,3,0,4,53.93701935,21.5519352,31.15161324
43,12,0,0,0,0,3,0,2,33.98770905,32.32790375,33.47903061
51,10,1,1,1,0,3,0,1,24.38248825,27.42973518,25.06451607
